OBJECTID,DISSOLVE_ID,class,subtype,names_primary,UrbanPC,SampleSize_avg,RoadLength,WeightedSample,Percent_,Percentile,SpeedLimit,RoadClass,LandUse,NumberOverLimit,MedianSpeed,F85thPercentileSpeed,Pass,ExcludeFromSpeedSPI,PercentileBand,RankedPercentile,Sample_Size_Total,SpeedLimitFloor,PercentOverLimit,AnalysisStatus,StreetImageLink,Shape_Length
3512,TR/13885,trunk,road,Talegaon Chakan Road,0.200130978467046,121004,5.111038389,618456.089222556,0.000357266289696101,0.17803516025545,,trunk,RURAL,64327,46,61,1,1,15-20%,0.875810473815461,242008,,0.265805262635946,Valid,"73.7152257,18.7340791,73.7613265,18.7404469",5111.03838938867
3513,TR/13290,trunk,road,Kalyan-Nagar Road,0.206023781313056,114059.25,5.448176708,621414.949181949,0.000358975547536462,0.178394135802986,"30",trunk,RURAL,233931,30.5,44.25,1,0,15-20%,0.876059850374065,456237,30,0.512740089032674,Valid,"73.1702779,19.2448195,73.2189896,19.2537458",5448.17670833915
3514,TR/13387,trunk,road,Mumbai -Goa Hgway,0,86046.25,7.253044037,624097.240468711,0.00036052503871717,0.178754660841704,"30",trunk,RURAL,0,73.5,87,1,0,15-20%,0.876309226932668,344185,30,0,Valid,"73.2387528,18.3066319,73.2700843,18.2506447",7253.04403652658
3515,TR/13463,trunk,road,Mumbai Pune National Highway,1,447154.5,1.397618065,624951.207046042,0.000361018353401793,0.179115679195105,"30",trunk,URBAN,458617,31,41,1,0,15-20%,0.876558603491272,894309,30,0.512817158275272,Valid,"73.0913136,19.0686667,73.0976189,19.0576085",1397.61806529689
3516,PR/811,primary,road,,0,36919,17.093134841,631061.445194879,0.000364548081947822,0.179480227277053,"55",primary,RURAL,5404,35.5,49.5,1,0,15-20%,0.876807980049875,73838,55,0.0731872477586067,Valid,"73.9319917,16.9208576,73.9836489,17.0042054",17093.1348410719
3517,TR/11021,trunk,road,,0,20477,31.062818918,636073.342983886,0.000367443327315469,0.179847670604369,"55",trunk,RURAL,1760,28.5,46,1,0,15-20%,0.877057356608479,40954,55,0.0429750451726327,Valid,"74.5142891,16.8982036,74.2764136,17.0407911",31062.8189181071
3518,TR/10890,trunk,road,,0,36420.5,17.504306927,637515.610434804,0.000368276488391765,0.18021594709276,"30",trunk,RURAL,36711,54,64.5,1,0,15-20%,0.877306733167082,72841,30,0.503988138548345,Valid,"73.5826921,16.7747544,73.5231956,16.6593198",17504.3069269612
3519,SE/10390,secondary,road,Manpada Road,1,448006,1.429722321,640524.178141926,0.00037001446112864,0.180585961553889,"45",secondary,URBAN,0,26,32,1,0,15-20%,0.877556109725686,448006,45,0,Valid,"73.0924698,19.1876222,73.0946652,19.1999889",1429.72232061746
3520,TR/11484,trunk,road,,0,48307,13.341076319,644467.373741933,0.000372292344532345,0.180958253898421,"50",trunk,RURAL,40256,60,72,1,0,15-20%,0.877805486284289,48307,50,0.833336783488935,Valid,"74.5076919,19.6009509,74.4793367,19.716013",13341.0763191234
3521,TR/11651,trunk,road,,0,29861.4285714286,21.632545659,645978.717014396,0.000373165408946811,0.181331419307368,"55",trunk,RURAL,0,88.7142857142857,106.285714285714,1,0,15-20%,0.878054862842893,209030,55,0,Valid,"76.1300568,18.017973,76.2973881,18.104602",21632.5456587931
3522,TR/13074,trunk,road,Amravati Road,0.883230214288513,201077.5,3.22601776,648679.5861364,0.000374725632068531,0.181706144939437,"80",trunk,URBAN,0,30.1666666666667,41.5,1,0,15-20%,0.878304239401496,1206465,80,0,Valid,"79.0346915,21.1497938,79.0654746,21.1464697",3226.01775965198
3523,TR/10944,trunk,road,,0,72828,8.942518087,651265.707240036,0.000376219568190273,0.182082364507627,"30",trunk,RURAL,36414,30,39,1,0,15-20%,0.8785536159601,72828,30,0.5,Valid,"73.0818856,18.6285254,73.0497862,18.7012677",8942.5180873788
3524,TR/13449,trunk,road,Mumbai Goa Highway,0,46364.8333333333,14.051038913,651474.077361426,0.000376339938288409,0.182458704445915,"40",trunk,RURAL,87704,63.8333333333333,73.1666666666667,1,0,15-20%,0.878802992518703,278189,40,0.315267677729889,Valid,"73.5296528,17.4330318,73.5290117,17.5232848",14051.0389130956
3525,PR/3041,primary,road,Jejuri Morgaon Baramati Road,0,41240.75,15.834319089,653019.194969677,0.00037723251327419,0.18283593695919,"55",primary,RURAL,155161,72.5,87.5,1,0,15-20%,0.879052369077307,164963,55,0.940580615047011,Valid,"74.3056745,18.2778039,74.1611613,18.2781243",15834.3190892468
3526,TR/11427,trunk,road,,0,193292,3.418568722,660781.985412824,0.000381716879080657,0.18321765383827,"80",trunk,RURAL,169516,73,86.6666666666667,1,0,15-20%,0.87930174563591,579876,80,0.292331463968159,Valid,"74.4326958,18.4418005,74.4618776,18.4291943",3418.56872163605
3527,TR/13204,trunk,road,Kandoba Chowk Underpass,1,979274.25,0.674942206,660953.522573996,0.000381815971718251,0.183599469809989,"40",trunk,URBAN,3917097,56.5,68,1,0,15-20%,0.879551122194514,3917097,40,1,Valid,"73.7835423,18.6523674,73.7875721,18.6476306",674.94220574578
3528,TR/13041,trunk,road,Ahmednagar Aurangabad Road,1,118855.666666667,5.567952684,661782.728225276,0.000382294982648195,0.183981764792637,"60",trunk,URBAN,107027,53.6666666666667,66,1,0,15-20%,0.879800498753117,356567,60,0.300159577302442,Valid,"74.7613904,19.1467891,74.7435214,19.0999429",5567.9526839652
3529,PR/2776,primary,road,Bassein Road,0.761697045027007,170433.333333333,3.890969311,663150.869571433,0.000383085322966674,0.184364850115603,"45",primary,URBAN,0,24,29.6666666666667,1,0,15-20%,0.880049875311721,511300,45,0,Valid,"72.8115243,19.3559519,72.8271574,19.3845574",3890.96931062414
3530,PR/850,primary,road,,0.0832573068475132,31272.5,21.239655798,664217.135942955,0.00038370127782106,0.184748551393424,"55",primary,RURAL,36428,58,73.5,1,0,15-20%,0.880299251870324,62545,55,0.582428651371013,Valid,"74.0217725,17.677094,74.1939831,17.5921766",21239.6557980094
3531,SE/5344,secondary,road,,1,438600,1.518036357,665810.7461802,0.000384621865760291,0.185133173259185,"45",secondary,URBAN,0,19,26.5,1,0,15-20%,0.880548628428928,877200,45,0,Valid,"73.9160669,18.4506991,73.9143026,18.4629353",1518.03635669745
3532,PR/3746,primary,road,Sinhagad Road Flyover,1,1187165.33333333,0.562897391,668252.268818979,0.000386032271041387,0.185519205530226,"30",primary,URBAN,1160790,24.3333333333333,38.6666666666667,1,0,15-20%,0.880798004987531,3561496,30,0.325927643888972,Valid,"73.8281815,18.4858763,73.8314908,18.4896348",562.897390806911
3533,TR/13635,trunk,road,Old Pune–Mumbai Highway,0.911808313887012,652019.5,1.025352378,668549.744827371,0.000386204115335014,0.185905409645561,,trunk,URBAN,1227701,59,70.5,1,1,15-20%,0.881047381546135,1304039,,0.941460339759777,Valid,"73.720721,18.6868506,73.7295509,18.6831779",1025.35237814467
3534,TR/11045,trunk,road,,0,10526.5,63.741757857,670977.61408171,0.000387606633404576,0.186293016278966,"55",trunk,RURAL,8941,52.5,65.5,1,0,15-20%,0.881296758104738,21053,55,0.424690067923811,Valid,"73.2055497,17.9756029,73.5510556,18.1187672",63741.7578565086
3535,TR/11637,trunk,road,,0,51862,12.940896427,671140.770497074,0.000387700884699329,0.186680717163665,"55",trunk,RURAL,0,85,98,1,0,15-20%,0.881546134663342,51862,55,0,Valid,"76.0585717,17.6000601,75.9584226,17.6630694",12940.8964270834
3536,TR/13320,trunk,road,Katraj - Dehu Road Bypass,0.878044410140164,645474,1.040537876,671640.144973224,0.000387989360582051,0.187068706524247,"30",trunk,URBAN,0,61.3333333333333,74.6666666666667,1,0,15-20%,0.881795511221945,1936422,30,0,Valid,"73.7236745,18.6779661,73.7206006,18.6868262",1040.53787574564
3537,PR/2188,primary,road,,0,62658.5,10.729856423,672316.708680545,0.000388380194158872,0.187457086718406,"55",primary,RURAL,56677,53.5,64.5,1,0,15-20%,0.882044887780549,125317,55,0.452269045700105,Valid,"73.4676809,18.470913,73.5161312,18.5264874",10729.8564233023
3538,TR/11086,trunk,road,,0,37655.5,17.85854151,672472.309829805,0.00038847008096933,0.187845556799375,"20",trunk,RURAL,0,85.5,101.5,1,0,15-20%,0.882294264339152,75311,20,0,Valid,"75.1174107,17.3840263,75.0208443,17.2633015",17858.5415103758
3539,TR/10891,trunk,road,,0,38510,17.49271359,673644.4003509,0.000389147167732573,0.188234703967108,,trunk,RURAL,120036,75.2,87.6,1,1,15-20%,0.882543640897756,192550,,0.623401713840561,Valid,"73.5231956,16.6593198,73.5826921,16.7747544",17492.7135900149
3540,SE/10645,secondary,road,Palhar Road,0.990140197125907,129834,5.206516867,675982.910910078,0.000390498065565825,0.188625202032674,"45",secondary,URBAN,0,20,27,1,0,15-20%,0.882793017456359,129834,45,0,Valid,"72.8330119,19.4244485,72.8787678,19.4402888",5206.51686681076
3541,PR/3843,primary,road,Sinhagad Road,1,630913.5,1.076512109,679186.022481572,0.000392348421325227,0.189017550453999,"45",primary,URBAN,0,27,35.6666666666667,1,0,15-20%,0.883042394014963,3785481,45,0,Valid,"73.8096564,18.4591956,73.8000706,18.4566224",1076.51210858282
3542,TR/12337,trunk,road,,0,19338,35.241777041,681505.484418858,0.000393688315256043,0.189411238769255,"60",trunk,RURAL,63970,81.75,100,1,0,15-20%,0.883291770573566,77352,60,0.826998655496949,Valid,"75.4215488,21.0159659,75.1391937,20.8823269",35241.7770408927
3543,TR/11485,trunk,road,,0,51115,13.336092888,681674.38797012,0.000393785886524445,0.189805024655779,"50",trunk,RURAL,45152,62,73,1,0,15-20%,0.88354114713217,51115,50,0.883341484887019,Valid,"74.4793367,19.716013,74.5076919,19.6009509",13336.0928881941
3544,TR/12334,trunk,road,,0,63291.5,10.812696739,684351.795656419,0.000395332556573874,0.190200357212353,"80",trunk,RURAL,49052,76,91,1,0,15-20%,0.883790523690773,126583,80,0.38750859120103,Valid,"74.8142137,21.1597155,74.7865747,21.0696653",10812.6967388751
3545,TR/13942,trunk,road,Wardha Road,1,522494,1.312205295,685619.39340573,0.000396064815423961,0.190596422027777,,trunk,URBAN,1309239,45.75,57.5,1,1,15-20%,0.884039900249377,2089976,,0.626437337079469,Valid,"79.0718274,21.1175128,79.0760154,21.1286676",1312.20529514374
3546,SE/10392,secondary,road,Manpada Road,1,392583,1.751236809,687505.800187647,0.000397154544450124,0.190993576572227,"45",secondary,URBAN,0,20,28,1,0,15-20%,0.88428927680798,1177749,45,0,Valid,"73.0911103,19.2143475,73.0946652,19.1999889",1751.2368090268
3547,TR/10950,trunk,road,,0.0171646118065173,36028.75,19.091058852,687826.986613995,0.000397340085646729,0.191390916657874,"55",trunk,RURAL,73921,48.625,57.125,1,0,15-20%,0.884538653366584,288230,55,0.25646532283246,Valid,"73.0365444,18.9568616,73.0933632,18.8425765",19091.0588518993
3548,TR/11261,trunk,road,,0,44259.8333333333,15.580168004,689575.639162373,0.000398350237569903,0.191789266895444,"55",trunk,RURAL,291331,88.3333333333333,106.333333333333,1,0,15-20%,0.884788029925187,531118,55,0.548524056800937,Valid,"75.7129921,17.6405116,75.8514389,17.6695738",15580.1680038341
3549,TR/10962,trunk,road,,1,227589.375,3.040789104,692051.29168617,0.000399780358814025,0.192189047254258,"40",trunk,URBAN,1458747,50.125,63.125,1,0,15-20%,0.88503740648379,1820715,40,0.801194585643552,Valid,"73.1063804,19.0185033,73.1031913,19.0457187",3040.78910385823
3550,TR/10884,trunk,road,,0,76816.125,9.019249338,692823.784553975,0.000400226608217187,0.192589273862475,"20",trunk,RURAL,0,81.625,96.125,1,0,15-20%,0.885286783042394,1229058,20,0,Valid,"73.6958016,16.0195163,73.7064937,16.0980308",9019.24933806713
3551,TR/11346,trunk,road,,0,90880.5,7.667565947,696832.227046333,0.000402542183084443,0.19299181604556,"30",trunk,RURAL,276677,63.65,77.35,1,0,15-20%,0.885536159600998,1817610,30,0.152220223260215,Valid,"74.1279799,18.28961,74.0672537,18.3258353",7667.56594683482
3552,TR/13650,trunk,road,Pandharpur Road,0,31541.6666666667,22.194206327,700042.257897458,0.000404396535934995,0.193396212581495,,trunk,RURAL,158762,55.3333333333333,68.1111111111111,1,1,15-20%,0.885785536159601,283875,,0.559267283135183,Valid,"74.0267546,18.1176739,74.1895254,18.0418642",22194.2063274047
3553,TR/11239,trunk,road,,0,9111.66666666667,77.027815078,701851.775052377,0.000405441847787114,0.193801654429282,"55",trunk,RURAL,39529,64.6666666666667,79,1,0,15-20%,0.886034912718204,54670,55,0.723047375160051,Valid,"75.1915035,18.0308369,75.0922785,18.6473157",77027.8150778849
3554,TR/13462,trunk,road,Mumbai Pune National Highway,1,502820.5,1.397350912,702616.684247296,0.000405883716296108,0.194207538145578,"30",trunk,URBAN,172271,21,32.5,1,0,15-20%,0.886284289276808,1005641,30,0.17130467035453,Valid,"73.0975361,19.0575763,73.0912434,19.0686389",1397.35091221448
3555,PR/3707,primary,road,Saswad Bopdev Pune Road,0,55218,12.765618058,704891.897926644,0.000407198049138248,0.194614736194716,"55",primary,RURAL,23642,46,57.5,1,0,15-20%,0.886533665835411,110436,55,0.21407874243906,Valid,"74.0267489,18.3466226,73.9199349,18.3936628",12765.6180580427
3556,TR/12396,trunk,road,,0,56239.5,12.5748829,707205.12685455,0.000408534342418712,0.195023270537135,"80",trunk,RURAL,0,34,50.5,1,0,15-20%,0.886783042394015,112479,80,0,Valid,"74.8472158,21.2726332,74.934761,21.3391114",12574.8829001791
3557,TR/11293,trunk,road,,0.472632754028146,201966.375,3.51144374,709193.563184242,0.000409683011309174,0.195432953548444,"30",trunk,RURAL,760374,29.875,36.625,1,0,15-20%,0.887032418952618,1615731,30,0.470606802741298,Valid,"73.3733965,18.7584876,73.3607316,18.7676401",3511.44374035512
3558,TR/11491,trunk,road,,0,28421,25.034736897,711512.257349637,0.000411022461717774,0.195843976010162,"55",trunk,RURAL,48851,82,99.5,1,0,15-20%,0.887281795511222,56842,55,0.859417332254319,Valid,"74.7817688,19.0114678,74.8927867,18.8164039",25034.7368973768
3559,PR/3625,primary,road,Paud Road,0,271403,2.62877508,713457.44303724,0.000412146145816759,0.196256122155979,"40",primary,RURAL,205211,32.5,41.25,1,0,15-20%,0.887531172069825,1085612,40,0.189027940000663,Valid,"73.7159301,18.4981842,73.7387201,18.4997581",2628.77508027406
3560,TR/11428,trunk,road,,0,182889,3.910156138,715124.545922682,0.000413109188582127,0.196669231344561,"80",trunk,RURAL,166108,73.3333333333333,88,1,0,15-20%,0.887780548628429,548667,80,0.302748297236757,Valid,"74.464923,18.4257674,74.4326647,18.441713",3910.15613761142
3561,TR/13719,trunk,road,Pune Nashik Road,0.112170953237754,253887.75,2.818811688,715661.757140022,0.000413419521784026,0.197082650866345,,trunk,RURAL,0,47.75,61.5,1,1,15-20%,0.888029925187032,1015551,,0,Valid,"73.8657369,19.930853,73.8462981,19.9480697",2818.81168798316
3562,PR/321,primary,road,,0,15314.5,46.860584119,717646.415490426,0.000414566008232327,0.197497216874577,"55",primary,RURAL,6891,48,58,1,0,15-20%,0.888279301745636,30629,55,0.224982859381632,Valid,"73.504655,18.394967,73.7668172,18.4122368",46860.5841189474
3563,PR/3066,primary,road,Kalyan-Shil Road,1,817277,0.879043111,718421.716628747,0.000415013879901653,0.197912230754479,"30",primary,URBAN,367775,29,36,1,0,15-20%,0.888528678304239,817277,30,0.450000428251376,Valid,"73.1202857,19.2335681,73.1237043,19.227444",879.043110780676
3564,TR/10936,trunk,road,,0,16849.25,42.701923059,719495.377101856,0.000415634106139709,0.198327864860618,"55",trunk,RURAL,24680,52.25,60.5,1,0,15-20%,0.888778054862843,67397,55,0.366188406012137,Valid,"73.0079858,18.1926673,73.282954,18.2358606",42701.9230590712
3565,TR/11061,trunk,road,,0,18088.4166666667,40.287108921,728730.012458432,0.000420968719167269,0.198748833579786,"55",trunk,RURAL,260966,58.7083333333333,72.4583333333333,1,0,15-20%,0.889027431421446,434122,55,0.601135164769351,Valid,"74.0344567,17.7287252,74.1880891,18.0394336",40287.1089213561
3566,TR/13907,trunk,road,Undri Pisoli Road,1,476754.625,1.538510141,733491.825331152,0.000423719496865007,0.199172553076651,,trunk,URBAN,448733,30.5,38.25,1,1,15-20%,0.88927680798005,3814037,,0.117653027487673,Valid,"73.8912023,18.4519832,73.905269,18.4490086",1538.51014135101
3567,PR/3442,primary,road,NDA Road,1,357360,2.071965028,740437.42240608,0.000427731790930707,0.199600284867581,"45",primary,URBAN,0,18.5,25.5,1,0,15-20%,0.889526184538653,714720,45,0,Valid,"73.7735877,18.4645822,73.7902796,18.4712446",2071.96502750264
3568,TR/13203,trunk,road,Kandoba Chowk Underpass,1,1114558.875,0.665230614,741438.684755399,0.000428310194621425,0.200028595062203,,trunk,URBAN,5166024,54.625,66,1,1,20-25%,0.889775561097257,8916471,,0.579379891439113,Valid,"73.7874649,18.6476114,73.7834865,18.6522749",665.230614305927
3569,TR/11121,trunk,road,,0.00011103901155407,10576,70.892624519,749760.396912944,0.000433117435229538,0.200461712497432,"55",trunk,RURAL,10081,54.5,68,1,0,20-25%,0.89002493765586,21152,55,0.47659795763994,Valid,"75.0095645,17.9019031,74.5924148,18.1459467",70892.6245190956
3570,TR/12160,trunk,road,,0.475414424477358,152947.615384615,4.910594329,751063.692741765,0.000433870315948563,0.200895582813381,,trunk,RURAL,313168,45.7692307692308,59.2307692307692,1,1,20-25%,0.890274314214464,1988319,,0.157503901536926,Valid,"75.3007812,19.8759241,75.2659088,19.8470425",4910.59432939109
3571,TR/11557,trunk,road,,0,32922.6,22.848735716,752239.786483582,0.000434549715270189,0.201330132528651,"80",trunk,RURAL,108373,88.2,106.6,1,0,20-25%,0.890523690773067,164613,80,0.658350191054169,Valid,"75.7013959,18.6737335,75.7432007,18.8661105",22848.7357163342
3572,PR/3065,primary,road,Kalyan-Shil Road,1,840536,0.89915718,755773.97944848,0.000436591328295985,0.201766723856947,"30",primary,URBAN,378241,29,36,1,0,20-25%,0.890773067331671,840536,30,0.449999762056592,Valid,"73.1236035,19.2273915,73.1202389,19.2336316",899.157179619073
3573,TR/12217,trunk,road,,0.0547680431840063,28999.6666666667,26.14957791,758329.04286403,0.000438067323184416,0.202204791180132,"55",trunk,RURAL,173998,75,88,1,0,20-25%,0.891022443890274,173998,55,1,Valid,"75.493516,20.1371605,75.6587487,20.2961927",26149.5779104752
3574,PR/2208,primary,road,,0.252953851960292,326267,2.326517242,759065.800995614,0.000438492929542994,0.202643284109674,"55",primary,RURAL,0,34,42,1,0,20-25%,0.891271820448878,326267,55,0,Valid,"73.8621083,18.6770534,73.8829428,18.6750023",2326.51724235109
3575,TR/11297,trunk,road,,0,261057.428571429,2.922384425,762910.163287693,0.000440713719468541,0.203083997829143,"40",trunk,RURAL,753367,38.1428571428571,48.2857142857143,1,0,20-25%,0.891521197007481,1827402,40,0.41226123206607,Valid,"73.3266003,18.7991409,73.3479733,18.7852353",2922.3844252441
3576,MO/147,motorway,road,NMMC Flyover,1,779893.055555556,0.978423041,763065.335071449,0.000440803358245512,0.203524801187389,,motorway,URBAN,4942413,40.3333333333333,52.2222222222222,1,1,20-25%,0.891770573566085,14038075,,0.352071989927394,Valid,"73.0287563,19.0139668,73.0306415,19.0054241",978.423041447894
3577,TR/11433,trunk,road,,0.568771159245241,147697,5.172031575,763893.547532775,0.000441281795434982,0.203966082982824,"80",trunk,URBAN,84926,82,98,1,0,20-25%,0.892019950124688,147697,80,0.575001523389101,Valid,"74.5157977,18.3983886,74.5631861,18.3894869",5172.03157527178
3578,PR/662,primary,road,,0,27550,27.955165213,770164.80161815,0.000444904538775806,0.204410987521599,"55",primary,RURAL,46915,67.5,81,1,0,20-25%,0.892269326683292,55100,55,0.851451905626134,Valid,"73.8296619,16.7924527,73.9326656,16.9186761",27955.1652134839
3579,TR/12983,trunk,road,Bhosari Flyover,1,510428.2,1.511509513,771517.080003467,0.000445685715466888,0.204856673237066,,trunk,URBAN,2171987,54.7,70.2,1,1,20-25%,0.892518703241895,5104282,,0.425522531866382,Valid,"73.8484199,18.6162339,73.8515454,18.6288921",1511.50951273126
3580,TR/12846,trunk,road,,0,29872,25.862475035,772563.85424552,0.000446290410215836,0.205302963647282,"80",trunk,RURAL,65719,82.25,99.5,1,0,20-25%,0.892768079800499,119488,80,0.550005021424746,Valid,"79.9240592,21.0645091,79.6976903,21.1321169",25862.4750349801
3581,TR/12331,trunk,road,,0,60807,12.707708716,772717.643893812,0.000446379250568444,0.205749342897851,"80",trunk,RURAL,102866,83,100,1,0,20-25%,0.893017456359102,182421,80,0.563893411394521,Valid,"74.7849455,21.0526735,74.8140291,21.1597928",12707.708716085
