segment_id,country,road_class,land_use,speed_limit,median_speed,v_safe,misalignment,f85_speed,operating_gap,exposure_level,confidence_level,speedlimit_plausibility,power_environment_used,power_exponent_used,delta_fatal_percent,delta_fatal_percent_ci_low,delta_fatal_percent_ci_high,safety_score,priority_class,score_explanation,street_image_link
thailand_36845,thailand,secondary,URBAN,80.0,35.6,30,50.0,54.0,24.0,high,high,high,urban_residential,2.6,35.91664102299214,5.0048622103328055,56.769609547082034,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.0373046,13.8140014,100.0452791,13.8152591"
thailand_38380-6,thailand,secondary,RURAL,86.0,63.92,30,56.0,75.5,45.5,high,medium,high,rural_freeway,4.1,95.5013065290751,88.84922593261754,98.18503694693788,91.66666666666666,Priority,Posted speed limit is 56 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"99.3439137,18.1134757,99.0630792,17.8769963"
thailand_34617-2,thailand,secondary,RURAL,80.0,51.9,30,50.0,62.5,32.5,high,high,high,rural_freeway,4.1,89.43155778464167,79.59830264000995,94.52535890085262,91.66666666666666,Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.3287193,13.5141095,100.4413293,13.5391427"
thailand_30891,thailand,primary,URBAN,80.0,42.0,30,50.0,53.0,23.0,high,high,high,urban_residential,2.6,58.30661968444887,9.60142400541908,80.77029485241677,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"104.3167864,15.1182601,104.3197765,15.1181644"
thailand_38633-0,thailand,secondary,RURAL,80.0,63.15,30,50.0,75.0,45.0,high,high,high,rural_freeway,4.1,95.2721206067466,88.45034771524641,98.06463060479686,91.66666666666666,Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"99.1473406,19.3871001,99.2010299,19.369285"
thailand_30929,thailand,primary,RURAL,80.0,83.7,30,50.0,98.0,68.0,high,high,high,rural_freeway,4.1,98.51056084498049,94.89791357979631,99.56519180315712,91.66666666666666,Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"104.3469534,15.0548438,104.34646289,15.05951988"
thailand_30930,thailand,primary,RURAL,80.0,80.0,30,50.0,96.0,66.0,high,high,high,rural_freeway,4.1,98.20721505025001,94.183112340743,99.44745746104704,91.66666666666666,Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"104.34656519,15.05952678,104.3470665,15.054854"
thailand_39054-0,thailand,secondary,RURAL,80.0,59.25,30,50.0,75.0,45.0,high,high,high,rural_freeway,4.1,93.85990783433853,86.10510049425592,97.28672152056717,91.66666666666666,Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"99.2337484,8.9644881,99.2692827,9.0100824"
thailand_33800-10,thailand,primary,RURAL,86.0,61.2,30,56.0,81.0,51.0,high,medium,high,rural_freeway,4.1,94.62329370549273,87.35052460951937,97.71461110559973,91.66666666666666,Priority,Posted speed limit is 56 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.74999237,15.06973954,100.9967405,15.078541"
thailand_55,thailand,secondary,URBAN,80.0,40.8,30,50.0,53.0,23.0,high,high,high,urban_residential,2.6,55.04284313293489,8.811866264670376,77.83542802360442,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.0452791,13.8152591,100.0453165,13.8151497"
thailand_35120,thailand,secondary,URBAN,80.0,41.3,30,50.0,54.0,24.0,high,high,high,urban_residential,2.6,56.44428694982814,9.144471095561313,79.11959610840778,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.5213412,13.7972807,100.5299073,13.7934578"
thailand_34999,thailand,secondary,URBAN,80.0,40.6,30,50.0,52.0,22.0,high,high,high,urban_residential,2.6,54.464765762351995,8.677337175649868,77.29525735506031,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.0623888,13.817972,100.058464,13.8173218"
thailand_39527-2,thailand,secondary,RURAL,80.0,51.0,30,50.0,69.0,39.0,high,high,high,rural_freeway,4.1,88.64572464076261,78.53661933941041,93.99351057636025,91.66666666666666,Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"99.3792394,8.8656504,99.4009617,8.9222284"
thailand_27232-5,thailand,primary,RURAL,80.0,80.2,30,50.0,98.0,68.0,high,high,high,rural_freeway,4.1,98.22547454156026,94.22508002205944,99.45472134424732,91.66666666666666,Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"101.3146249,12.8695567,101.3121493,12.9468352"
thailand_26989-0,thailand,primary,RURAL,80.0,47.6,30,50.0,66.0,36.0,high,high,high,rural_freeway,4.1,84.9336296682542,73.78248797944303,91.34183614389784,91.66666666666666,Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"101.2437037,12.9000587,101.2460517,12.9048505"
thailand_35063,thailand,secondary,URBAN,80.0,50.4,30,50.0,63.0,33.0,high,high,high,urban_residential,2.6,74.0465039492818,14.413115926827302,92.12982264106306,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.5300691,13.7599125,100.5313744,13.759338"
thailand_40551-15,thailand,secondary,RURAL,86.0,63.36666667,30,56.0,78.0,48.0,high,medium,high,rural_freeway,4.1,95.33805002025989,88.564500522187,98.0994465824806,91.66666666666666,Priority,Posted speed limit is 56 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"99.6012854,17.1765333,99.83332062,17.18231145"
thailand_35066,thailand,secondary,URBAN,80.0,55.0,30,50.0,67.0,37.0,high,high,high,urban_residential,2.6,79.3189650007958,16.626589055561002,94.87000467183313,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.5313744,13.759338,100.5369837,13.7573553"
thailand_35929,thailand,secondary,URBAN,80.0,49.4,30,50.0,62.0,32.0,high,high,high,urban_residential,2.6,72.65832006642725,13.896998347138789,91.31775376886534,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.5451667,13.7975097,100.5504304,13.7978657"
thailand_30932-1,thailand,primary,RURAL,80.0,81.0,30,50.0,95.0,65.0,high,high,high,rural_freeway,4.1,98.29623941522036,94.38893778775189,99.48266477532324,91.66666666666666,Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"104.3489828,15.0469943,104.3469534,15.0548438"
thailand_40551-12,thailand,secondary,RURAL,86.0,63.36666667,30,56.0,78.0,48.0,high,medium,high,rural_freeway,4.1,95.33805002025989,88.564500522187,98.0994465824806,91.66666666666666,Priority,Posted speed limit is 56 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"99.6012854,17.1765333,99.83332062,17.18231145"
thailand_22358-0,thailand,primary,RURAL,80.0,63.8,30,50.0,78.0,48.0,high,high,high,rural_freeway,4.1,95.46651313688116,88.78829478776198,98.16687089528209,91.66666666666666,Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.1975276,14.5529698,100.33332061,14.59466468"
thailand_35928,thailand,secondary,URBAN,80.0,59.1,30,50.0,72.0,42.0,high,high,high,urban_residential,2.6,82.84511496336788,18.405641531619597,96.39325455651314,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.55043361,13.79777059,100.5451667,13.7975097"
thailand_35365,thailand,secondary,URBAN,80.0,38.5,30,50.0,52.0,22.0,high,high,high,urban_residential,2.6,47.722192462735336,7.210644634616658,70.54652281890013,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.5652151,13.7147316,100.5802849,13.7105917"
thailand_22924-2,thailand,primary,RURAL,80.0,91.4,30,50.0,107.0,77.0,high,high,high,rural_freeway,4.1,98.9617122219762,96.04717424060692,99.72727320261161,91.66666666666666,Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.40552714,16.25033001,100.3791814,16.3355417"
thailand_40551-5,thailand,secondary,RURAL,86.0,63.36666667,30,56.0,78.0,48.0,high,medium,high,rural_freeway,4.1,95.33805002025989,88.564500522187,98.0994465824806,91.66666666666666,Priority,Posted speed limit is 56 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"99.6012854,17.1765333,99.83332062,17.18231145"
thailand_22924-4,thailand,primary,RURAL,80.0,91.4,30,50.0,107.0,77.0,high,high,high,rural_freeway,4.1,98.9617122219762,96.04717424060692,99.72727320261161,91.66666666666666,Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.40552714,16.25033001,100.3791814,16.3355417"
thailand_30932-0,thailand,primary,RURAL,80.0,81.0,30,50.0,95.0,65.0,high,high,high,rural_freeway,4.1,98.29623941522036,94.38893778775189,99.48266477532324,91.66666666666666,Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"104.3489828,15.0469943,104.3469534,15.0548438"
thailand_34984,thailand,primary,URBAN,80.0,40.7,30,50.0,50.0,20.0,high,high,high,urban_residential,2.6,54.75508274667826,8.744709145195362,77.56730028380431,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.7002168,13.721404,100.695087,13.7211342"
thailand_33800-9,thailand,primary,RURAL,86.0,61.2,30,56.0,81.0,51.0,high,medium,high,rural_freeway,4.1,94.62329370549273,87.35052460951937,97.71461110559973,91.66666666666666,Priority,Posted speed limit is 56 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.74999237,15.06973954,100.9967405,15.078541"
thailand_31595-28,thailand,secondary,RURAL,86.0,64.03333333,30,56.0,76.33333333,46.33333333,high,medium,high,rural_freeway,4.1,95.5338624671348,88.90636380936486,98.20199760297662,91.66666666666666,Priority,Posted speed limit is 56 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"101.891074,12.6240379,101.72266766,12.73366263"
thailand_40483-10,thailand,secondary,RURAL,86.0,56.95,30,56.0,69.5,39.5,high,medium,high,rural_freeway,4.1,92.7777443411123,84.41453277185894,96.65322983014883,91.66666666666666,Priority,Posted speed limit is 56 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"99.5856912,8.4251849,99.5668954,8.5862402"
thailand_40483-11,thailand,secondary,RURAL,86.0,56.95,30,56.0,69.5,39.5,high,medium,high,rural_freeway,4.1,92.7777443411123,84.41453277185894,96.65322983014883,91.66666666666666,Priority,Posted speed limit is 56 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"99.5856912,8.4251849,99.5668954,8.5862402"
thailand_39768-8,thailand,secondary,RURAL,86.0,62.79166667,30,56.0,76.75,46.75,high,medium,high,rural_freeway,4.1,95.16051775591765,88.25816947100894,98.00537162131901,91.66666666666666,Priority,Posted speed limit is 56 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"99.4550448,14.6096898,99.5071237,14.7143658"
thailand_30171-1,thailand,primary,RURAL,80.0,71.0,30,50.0,82.0,52.0,high,high,high,rural_freeway,4.1,97.07559232783673,91.77752754280084,98.95990405835661,91.66666666666666,Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"103.6381604,18.34199528,103.6380939,18.347526"
thailand_39768-4,thailand,secondary,RURAL,86.0,62.79166667,30,56.0,76.75,46.75,high,medium,high,rural_freeway,4.1,95.16051775591765,88.25816947100894,98.00537162131901,91.66666666666666,Priority,Posted speed limit is 56 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"99.4550448,14.6096898,99.5071237,14.7143658"
thailand_33800-8,thailand,primary,RURAL,86.0,61.2,30,56.0,81.0,51.0,high,medium,high,rural_freeway,4.1,94.62329370549273,87.35052460951937,97.71461110559973,91.66666666666666,Priority,Posted speed limit is 56 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.74999237,15.06973954,100.9967405,15.078541"
thailand_33800-7,thailand,primary,RURAL,86.0,61.2,30,56.0,81.0,51.0,high,medium,high,rural_freeway,4.1,94.62329370549273,87.35052460951937,97.71461110559973,91.66666666666666,Priority,Posted speed limit is 56 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.74999237,15.06973954,100.9967405,15.078541"
thailand_31595-12,thailand,secondary,RURAL,86.0,64.03333333,30,56.0,76.33333333,46.33333333,high,medium,high,rural_freeway,4.1,95.5338624671348,88.90636380936486,98.20199760297662,91.66666666666666,Priority,Posted speed limit is 56 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"101.891074,12.6240379,101.72266766,12.73366263"
thailand_34914,thailand,primary,URBAN,80.0,33.9,30,50.0,52.0,22.0,high,high,high,urban_residential,2.6,27.22268198666583,3.6001258448817297,45.05658784687574,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.5377615,13.7646942,100.532402,13.7675298"
thailand_34399,thailand,primary,URBAN,80.0,51.7,30,50.0,66.0,36.0,high,high,high,urban_residential,2.6,75.70931007263083,15.064506699387314,93.05310896283052,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"98.9773488,18.7688521,98.9774915,18.7820395"
maharashtra_1240-1,maharashtra,primary,RURAL,80.0,43.833333333333336,30,50.0,57.5,27.5,high,high,high,rural_freeway,4.1,78.87490346981271,66.70196586515303,86.59771620142878,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"75.6275072,19.5705247,75.6238837,19.5854803"
thailand_34400,thailand,primary,URBAN,80.0,51.4,30,50.0,68.0,38.0,high,high,high,urban_residential,2.6,75.33897332920357,14.916089768082264,92.85215930015414,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"98.9780378,18.7813733,98.9774847,18.7690334"
thailand_55843,thailand,primary,URBAN,80.0,37.4,30,50.0,53.0,23.0,high,high,high,urban_residential,2.6,43.62986219079901,6.4002053884031795,66.05128836217965,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.4818436,13.6939127,100.484265,13.7008544"
thailand_31056-1,thailand,primary,RURAL,80.0,77.1,30,50.0,93.0,63.0,high,high,high,rural_freeway,4.1,97.91419264594872,93.52568326052014,99.32802294152758,91.66666666666666,Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"104.575842,14.6950728,104.4790988,14.7813774"
thailand_21868-0,thailand,primary,RURAL,80.0,65.5,30,50.0,79.0,49.0,high,high,high,rural_freeway,4.1,95.92987437132687,89.61152333206547,98.40535593786191,91.66666666666666,Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.0669794,6.725296,100.0669306,6.7182695"
thailand_34912,thailand,primary,URBAN,80.0,55.3,30,50.0,66.0,36.0,high,high,high,urban_residential,2.6,79.60940395998844,16.762536583579855,95.0049366018413,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.532402,13.7675298,100.5267711,13.7700507"
thailand_40997-6,thailand,secondary,RURAL,86.0,83.11,30,56.0,97.2,67.2,high,medium,high,rural_freeway,4.1,98.46672982864077,94.7921661514871,99.5485805640571,91.66666666666666,Priority,Posted speed limit is 56 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.08532625,18.15032962,99.7188975,18.0238753"
thailand_40020-2,thailand,secondary,RURAL,86.0,64.93333333,30,56.0,77.33333333,47.33333333,high,medium,high,rural_freeway,4.1,95.78226214670553,89.34642628895635,98.33020232631682,91.66666666666666,Priority,Posted speed limit is 56 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"99.504084,17.3288136,99.6012854,17.1765333"
thailand_149,thailand,secondary,URBAN,80.0,45.1,30,50.0,58.0,28.0,high,high,high,urban_residential,2.6,65.35374852003957,11.512196714428292,86.43470967700716,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.5443508,13.7264284,100.5459033,13.7341403"
